-4983,3369,-3888
3295,-4795,-4235
4639,-5090,-1883
3713,-5901,-1392
-2121,6593,1726
2549,-2946,6091
-3913,-3369,5079
6286,-9576,-22884
-5874,-16559,-18530
2746,-12136,-22386
-16933,-19754,4942
-4727,38513,-4383
5694,-41080,-7825
-17934,-34762,-756
-14177,-15584,227
17024,-17568,24520
19182,-1315,-4487
17832,-14405,13858
9300,22233,3711
3561,-1446,6358
-1508,-6664,-3192
-1573,276,-7321
-566,7422,-580
1245,6009,-4332
-1008,6780,-3032
-1222,-2352,-7036
2235,-1529,6923
-1616,1170,-7247
796,-5879,4583
2602,-4492,-5180
-5395,4359,1042
-829,602,6908
-6735,-1176,-1211
-4692,-3691,-3710
4019,5334,-2674
737,6569,3027
-2398,4740,4733
-10072,-40902,244
4757,-7297,-1892
-2630,11731,7905
-6067,-452,3968
-5024,-1002,5141
-6743,417,2666
6858,528,2625
1388,7350,1831
-1109,-156,-7690
-13978,-8872,-1437
5812,2192,-3738
-1494,-3594,6065
-4218,936,-5811
2190,73,6882
5179,4956,756
-2955,6357,-1712
1694,5889,3902
-4508,3292,-4587
-5269,-944,-4817
7172,119,951
-2803,1969,-6361
-2651,-2641,6122
3783,-6062,1012
1471,6972,-1638
-5595,-4022,-2135
-4218,-2127,-5501
5476,-419,-4710
3788,-4157,-4567
-1130,5756,3668
393,6790,2551
3216,-1617,6248
-798,2255,6805
2892,1914,-6288
-6468,292,-3409
3414,-1423,-6363
-2560,424,6731
2772,1280,6552
6654,-2516,1152
4166,-3547,4702
2017,-650,-6919
-2457,-5888,-3248
4282,82,5811
4648,-911,5478
5648,-913,4410
-3446,6090,1943
6946,1747,1061
1192,139,-7018
6814,500,-2343
-2458,4548,5040
2391,339,-6819
2629,6981,765
-435,4804,-5456
-2257,-6022,3434
-2521,-989,-6745
-13289,39663,-5219
9644,-9741,2729
10533,-39111,-6978
-160,-22558,13892
-18544,37255,6768
-5823,7871,-362
-5888,-3987,1242
2062,2444,6646
3737,5251,-2862
665,-6414,-2997
502,2079,6811
-747,3655,-6053
3004,5565,-3338
5207,4257,2501
-5892,-3942,194
5981,3300,2108
-5573,2469,-3636
-1004,-196,-7318
402,4536,-5788
-3843,-337,-14466
-4352,3954,4224
1408,-2621,6663
-11567,-21280,-537
-9935,14112,5494
-2445,1151,6425
1922,-3853,-5481
4333,-5382,-530
2208,-2658,7045
5692,-3332,-4276
-2277,2975,-6938
-1111,4357,-5427
5179,-791,-5039
1263,-6709,1802
1295,-1155,7353
-534,3919,6246
3292,-1430,6230
5240,-221,4844
19311,12655,-30149
19726,37950,-1481
-5585,-2443,3792
-6321,-1506,-3051
1114,-42187,81
-4896,-4213,2554
-15669,-2496,-1233
-16743,22671,18442
-16058,-10660,-16230
6813,-1909,-518
1049,322,-7138
-326,7122,-1473
856,1336,6962
-2479,2429,6190
-250,7228,351
-6234,2735,1571
-1706,-3341,5954
-1042,141,6979
-1574,6330,2411
12420,-4209,-21907
4937,16079,19164
-7220,-37383,-4462
4953,1706,5074
-6592,-1953,-2574
7063,828,-1621
19144,-13458,1384
-19370,33136,2844
-695,22349,3460
-13497,13962,-5642
-19027,-8330,15060
-15795,12316,-8425
-149,-6987,-1894
-3005,5825,-3025
6622,13570,14697
5326,-10497,1439
10004,37741,3411
19808,-6407,5682
19701,20715,11439
15477,20053,804
-16125,-24633,690
-5533,-25609,-3482
5885,-10463,-3110
-15230,9554,7670
-2798,-8419,15863
-1190,-600,-7065
1369,555,6916
-295,-2069,6930
-1400,-4601,-5463
-1890,-6246,3164
-609,6839,-2225
1315,5304,4676
2181,-32,6913
6028,-497,-4151
-4778,-10356,-4450
1982,-7080,1683
3806,6190,1721
-3141,-5468,-3908
587,6205,4054
-2680,5400,4395
-2055,6211,-3689
104,7310,1464
-1694,7314,330
1262,-7148,1654
-1419,-7167,-2006
-2600,6246,3011
-11244,-27266,126
-15352,39247,919
-12590,-7278,16884
-183,-2032,-6720
-1018,-1532,6744
-665,717,6955
-3891,1241,5952
-82,29835,-556
-2587,-41180,9168
1711,84,10232
4426,3415,-4994
2811,2097,-6647
-4319,-3823,-4743
3713,-41865,22
-6587,-3263,694
-334,-6192,3211
-457,3452,6022
-3347,-4051,4099
-381,3081,6326
3841,-5319,2720
6674,1274,-1473
4556,-4361,3267
-2410,-37985,971
4594,6263,-3760
-7384,3754,-2509
3507,-3806,5467
8771,-6907,5728
-4941,2789,-4036
-5333,-1952,4143
-3306,-1267,-6095
-4083,5643,-558
2606,-5775,2886
13809,-30081,9217
-14017,-8481,-1897
18894,-24084,-4486
-14158,-2470,-8333
11043,30802,11732
1106,5306,-4548
-2774,-1489,-6320
2075,4168,5278
-1767,-1993,6509
-19550,-9246,38760
561,-1936,-6374
-7704,31619,14841
209,-16424,16315
-12338,22866,-5227
19357,-3243,-11557
-166,-1939,-6798
3663,3425,-4981
2052,1547,-6594
3265,4522,-4351
1530,3649,5870
-3770,-5910,964
3405,4918,-3798
4433,4258,3506
780,-9538,-1936
1218,4985,-5915
2977,7105,-1392
-573,1334,-7692
-16667,-33286,-2571
-11620,-87,-22719
5976,-23572,7493
10392,8199,21782
-10891,13350,-18755
11071,189,21810
10309,7716,20013
-17557,-22158,-9156
12165,23931,5416
-10806,-20641,909
5576,4239,-1059
-4655,-783,-5175
-18607,16234,3243
2,41580,6981
-6155,1011,2621
7065,-4835,735
12663,39394,7939
-1668,-39108,5485
3598,-2220,5366
-3105,3911,4847
-5556,-3481,-1878
3852,1764,5768
6080,3849,-1186
-1036,-403,7155
-5574,1892,-4351
870,-6977,2851
-2062,2257,-6871
-1143,1342,-8121
-7936,-5982,-408
-1798,6357,-3852
444,-3670,-8185
-7074,-1466,222
-2438,1408,6699
4232,-1767,5718
-2277,2615,6474
-422,1685,7125
-4443,3384,-4755
2714,-957,6741
587,-1420,-7171
2138,-3206,-6243
2325,-1706,6739
-10267,-35462,-2499
-11962,-39416,-331
-3375,6012,1285
2974,-4224,-8666
-18990,-16972,-10910
-3737,-26083,-724
4753,40109,11888
-2071,-5562,-4218
-7276,104,-45
10944,36937,-1234
-17187,-29959,280
-4897,5090,976
5890,4554,-495
-55,6581,-2636
6254,-1935,2997
6369,2450,-1546
-2067,1332,6526
2675,29293,-2990
-6721,-1611,-1867
2896,-5398,3800
-2267,-3010,-6134
-659,2128,6763
2850,1310,-6423
4019,4783,-3613
160,1052,7016
-18560,-18453,-724
-3214,6275,3076
1994,-3858,-6314
4105,-6385,1037
-2952,4769,6421
-8000,804,457
5877,-4297,958
3656,-4213,-4354
3571,-166,6245
-5787,3348,2778
-753,-1180,-7249
-896,1291,6953
-4435,-2420,5170
-1666,38,-7041
707,-3807,6126
1515,-654,7017
-4750,810,4897
-2925,5773,-3001
-5212,-2097,-4554
1583,4396,5491
-5216,2385,4390
-2822,1015,6572
-2930,-1992,-6316
-1038,-131,-6938
-5768,-1552,-3296
-1149,-2324,-6677
-4323,5789,-568
219,6585,-3099
-5129,-222,5203
3508,-515,6202
2278,-2314,-6518
-6289,-28,1919
4219,2023,5713
-2249,2561,6209
4567,-2904,-4596
2184,6732,73
-1063,-7275,810
4088,5768,-1394
-10764,17938,2260
-16953,51964,1437
3823,-5252,4405
1009,3328,-7784
-6087,691,-4058
-5958,3624,2395
-1520,-7473,1051
6538,-1385,-4031
-1829,-1842,7076
-6098,2669,3809
-3396,471,6603
6502,-3120,-2801
5777,-1546,-4172
-102,-5130,-5179
-1207,-5960,-4025
-1911,-887,6918
2890,6256,-2325
1307,1182,6987
6126,68,3905
6255,-3707,650
-3605,-1818,-6100
5133,-5332,287
-2207,-4475,-5443
1522,-3067,6699
-1217,2858,6657
-2114,-2612,6313
2603,-4925,-4175
14258,11595,494
3976,-5663,-174
-12654,39997,-222
-5538,463,5681
13561,-11651,-3713
-3068,279,6571
-402,6592,-2517
3349,-821,5963
1206,4962,-4593
-16778,-37843,8021
3287,34278,-3274
5779,-624,-4572
2310,709,-6674
-2239,-22,-6689
-2447,-2947,5963
-3484,-2869,6636
-3044,495,-7394
5708,3829,4170
6091,-3927,-3476
-4145,-217,-6887
6493,1513,4455
2871,-5238,5361
7450,-2040,2088
2274,6861,-928
702,1296,-7107
-6707,-2235,1778
-4081,-5697,-2494
-6453,3447,-266
-1649,1935,-6906
2026,-1619,6885
1924,-502,7032
11328,2621,-14632
12574,462,-5439
6627,-1726,-7458
-2419,-15253,19319
13453,-17015,1840
2294,2044,-7267
7814,-457,743
-2294,-6992,2792
-7120,2340,-2515
2346,3289,6717
2482,6071,3863
5847,-653,-3446
689,13828,17545
18906,-15909,-14544
6230,536,-8474
7276,-377,-862
-17222,36631,9746
127,4507,-8691
-13691,5178,-17466
5729,-119,4137
19518,-11932,13147
4274,-41212,-7871
-7005,36999,761
-20,-5856,-4203
6469,-2490,-789
5419,-2641,3500
2335,-1833,-6317
2349,-4582,4785
6776,-1347,2146
-2637,1215,6616
-4287,-2150,-4623
-19857,18674,11913
-19616,22238,80
8664,23912,-7052
1398,-1241,6758
-1745,-392,6836
-3952,-3255,4814
-6167,-3336,267
-6797,692,2386
-17684,-19688,2157
6848,2212,956
12972,-4598,14675
724,-16534,-3736
-6767,41614,-324
1699,38281,-15013
11060,2895,13523
-4807,16122,19246
-6713,13106,-20874
9904,-13852,18934
17672,-14298,11490
-5798,344,-3932
-5803,-7573,10623
18848,-6502,3310
-2079,735,-6652
-1294,317,6897
-1086,1753,6450
5342,-3942,2290
6667,-2923,1487
-1925,-417,7460
4263,6443,-3111
266,4536,6004
-945,-2025,-7062
5050,5082,1438
1467,-4327,-5760
-578,1702,7208
-2158,1304,-7833
1819,6062,-3488
2378,6757,1054
-3532,654,-6298
-2432,-2263,-6502
6976,915,1535
-7215,823,513
-1861,2560,6637
-1846,-2697,-6620
4544,3171,-4667
-1416,809,-7108
-3372,23,6493
-614,6891,2601
3436,-6363,-530
-2864,2714,6101
1200,2521,6863
5758,-3255,3154
-5119,-1903,-4751
-482,-7155,-1030
4496,1824,-4230
1561,5549,-4393
99,-3413,6411
-2969,5166,-4183
-3660,5565,2880
6305,-1711,3284
-664,-2260,-6848
-3763,-2737,-5320
4164,-5673,1497
-378,1078,-7008
559,3546,6246
3931,-420,6060
-783,1036,7562
5382,4432,1554
-887,5312,-4829
2854,-1289,-6601
4334,-466,-5756
1028,869,-7188
1776,-399,-7138
381,-2816,6711
3818,-5631,-2799
646,7115,1897
646,-1756,-6888
2065,-1396,-6853
6633,1417,2736
1683,-2707,6484
-371,-2705,6693
-4572,4589,3256
3183,-4123,-5149
805,-1571,-7041
1050,7036,-730
-5966,103,-4099
-5036,124,-5299
620,-1589,7218
682,6093,-3848
579,-991,7118
7161,1047,367
-3544,-968,-6295
-602,977,7140
-1322,-819,-7087
2661,3414,5870
4511,-5216,2291
6148,1305,3832
-1040,-4041,-5393
7174,981,110
-4413,-2903,-4968
1767,-2104,6628
1740,1488,-6905
5879,-1873,-3821
-3238,3446,5174
-1197,90,-7132
1399,-5771,3759
437,1339,7167
6924,1350,368
812,815,7103
4248,-1213,-5710
2842,4813,-4666
5072,-182,5181
-3372,2213,-5938
5647,199,-4549
985,-3683,-6337
-1055,-553,-7191
-7349,644,851
-5384,-1848,-4451
-1189,-1332,-7163
-897,3581,6506
1737,3484,5761
259,-5436,4799
1350,-6659,-2622
1323,-3411,-6529
1489,6561,2690
-2140,-393,6654
2580,5761,-3016
-3169,3400,-5224
-2389,6224,2772
-1312,-3598,-6181
1098,214,7070
-645,-861,-6972
5132,-781,-5050
5803,-4187,1250
2371,2436,6309
5589,-3235,-3173
6537,-3049,621
2898,-6092,-2450
-2466,6895,1565
871,1945,7360
488,-3270,6430
-6465,2028,2664
2057,4733,5054
923,3065,-6715
-4246,734,5568
-3401,95,6305
-4525,471,-5668
-5548,-1780,4412
-4551,-1432,-5509
-1179,-1241,7018
-496,7275,-921
5338,1769,4859
-6459,765,-3741
4364,-4377,-3906
2918,514,-7262
-3013,4768,-4626
-2115,6454,2972
-2665,-6277,2229
-2062,227,-6751
6129,-3690,-1371
1400,-4177,-5752
-7076,1058,-946
-271,5023,5196
340,1930,7011
4033,304,6079
386,-6802,2525
5618,-1829,-4862
-3681,2504,-5790
-1343,6216,3523
-6369,2578,2287
6410,-1275,-3121
5819,-2550,3622
-3602,-5430,-3133
521,1045,7140
480,-7104,1424
3672,5892,1266
-1351,-2700,-6352
-2648,5624,3754
-639,2130,7000
-4104,2203,-5532
6044,-2756,-2641
1833,6773,-2004
3882,-5223,3090
-4820,1840,-5106
4682,4294,3120
3496,-4858,4140
-6566,-2986,130
1123,-1984,6910
7271,400,-116
1432,-2574,-6648
-6457,2775,1979
-1346,2280,6750
2252,-1264,-6850
-2050,6867,894
-414,-1022,6851
1008,-4651,5505
7092,436,1597
816,3312,-6428
5735,-274,-4374
1218,-7082,1122
-692,1200,-7121
-4705,-1808,5316
-7067,1267,-169
-6159,-3738,-825
1358,7014,-1155
-2283,-1555,-6785
-2275,3264,-6008
923,4266,-5817
1356,-327,-7146
-5926,3216,2451
-1397,5584,4540
-6927,1256,1428
1016,630,-7106
-4821,2082,5213
7035,-1355,902
1606,-1138,6949
2431,-1336,-6776
3476,-6329,-132
-4972,5186,785
-153,-4719,-5553
-1862,6824,965
3506,-2424,-5873
7007,1518,-1576
-248,-6710,-2605
3381,-1522,-6421
-1574,2533,-6609
3787,2105,5801
5920,3485,-2426
6895,-2247,-939
-4088,-5713,953
3925,-2802,5323
-108,-6869,2299
-3125,-2510,-6098
3907,3283,-5203
1492,5928,3871
5345,3878,-3174
-871,1277,-7098
6506,-1975,2333
1024,-560,7158
2189,1972,6764
6484,-670,3102
-5493,4519,-1846
5811,2168,3741
4402,4755,3172
5691,99,-4597
-5856,2133,-3797
-5685,-495,-4535
-4283,2350,-5967
6188,-2115,-3184
-6863,541,1934
228,-6105,3902
-4162,542,5789
288,-7283,1494
69,2006,6953
-2290,-1114,-6767
216,1621,7018
-5772,-484,-4323
-6271,175,-3459
-5332,-4434,-1518
-3714,1931,6071
-3028,-46,-6558
7210,-188,-742
-4220,-2099,-5566
-101,2027,-6837
1052,-4075,-5531
1288,2017,6661
-2570,-626,6537
-28,7039,-1872
-1822,-1172,-6480
76,-2889,-6524
6309,-2832,1620
-1507,4044,5827
412,-1295,-7135
-6342,-3111,228
-2167,1059,6648
-1819,1268,-6953
7023,-1755,223
-1966,102,6740
2443,571,-6938
-5967,4102,-708
-5254,1819,-4892
-2883,3452,-5998
-943,-3755,-6423
-1423,2919,-6889
-5878,-4073,-357
1299,6900,1737
-1740,513,-7080
-368,1193,-7435
7065,1045,1940
-239,3685,-6649
-4064,2508,6084
-2140,-4577,-5846
-2807,600,-6659
4672,5543,7
1353,-478,7036
6699,-1089,-3014
-2532,1165,6743
-2182,-697,-6750
-6806,-1164,1839
-1975,-2859,-6374
-1792,-2493,-6575
-466,1626,7031
-5745,3042,3186
-1783,1128,-6946
-2787,6719,1173
317,-7276,-918
-6670,-2625,-1246
773,7049,1490
3203,-3383,5646
77,1805,-7053
-1990,-2395,-6460
-2635,-583,-6771
2266,266,-6579
-957,-7049,1309
806,-1346,6937
-3915,-2453,5663
5499,-4379,1331
-3811,-553,6107
1092,1556,6875
-3562,-768,-6172
-3303,-303,-6215
6183,2334,-2176
-661,-1018,7135
-5685,-2110,3865
3899,4764,3716
1313,-219,-7213
-1540,-494,-7020
-2253,-1330,-6682
-6188,-3666,-382
2796,2217,6422
-4328,-5537,1699
4054,2617,5366
-5113,-4382,2304
-1187,1182,-7339
798,-1286,-7089
-744,1233,-6966
-6796,-97,-2478
-4428,4067,-4009
5836,-369,-4397
4578,3667,4260
4644,251,-5452
1535,315,7121
-816,-2113,-6864
-701,-2785,-6747
3241,6043,-2535
-998,-6068,-4223
-6051,1996,-3944
5263,-4527,-2625
-5707,4641,56
-1460,-1925,6877
-5018,579,5175
1755,-1881,6726
289,3053,6714
1042,7060,-1755
-216,1163,-7249
-3604,4835,-4026
-153,1124,7212
-827,-726,7282
-2810,-5777,713
1038,2361,6756
-6093,2737,3167
-846,2749,6644
-6423,3324,-695
-85,-4556,-5663
2822,2787,6215
1802,-854,-7086
3925,-5541,-2648
2457,-5306,-4223
-694,-4628,-5806
-5786,-1100,4207
1790,2338,6363
1471,-309,-7317
4703,4391,3739
3131,5843,2926
-4739,5553,1718
927,3391,-6659
-2866,3174,5848
-4569,2666,-5415
-3621,4388,-4437
-1252,509,-7558
-1408,-3830,-6480
-3438,939,6785
-2241,28,-7021
-2971,3528,6434
5431,-703,4806
-7136,-403,-1580
2281,-5894,4321
6108,3297,2246
-5917,4009,1196
-901,-1213,-7101
2603,-5597,3996
-201,-1173,-7175
-303,4027,-6033
1785,-5436,4710
6021,-4203,1841
3770,-5351,2256
1592,-6646,2564
2840,6017,-3053
1250,850,7110
6289,-1814,3029
-1381,-1395,6722
-12984,8284,-5476
3286,-739,6424
-1306,6764,2249
6515,3013,820
-4534,4097,-3920
2035,-6215,-2789
6819,927,2194
1973,-832,-7010
-5926,1116,3930
-1590,-196,-7071
2714,2600,-6333
4413,12,5758
4476,-753,5534
4611,-1724,-5281
-5525,482,4645
-2332,4333,-5321
-2602,2014,6573
-2349,6945,511
-5453,3126,3673
-5379,-4259,2124
2177,3666,5889
-3870,2704,-5480
-3886,410,5840
118,-3366,6432
2648,-6679,-1795
2112,6286,2862
4478,583,5686
-6499,502,-1340
-370,1241,-7079
3958,-4229,4166
-1340,-4442,5662
4094,-332,-5993
-1283,-2310,-6773
-3645,4382,-4550
-1365,1015,-7018
2817,-5451,3857
1553,1088,-9725
6370,3411,-983
1249,-6722,2431
1552,-215,7077
636,978,7138
881,907,-7408
1289,-4247,-6153
-6833,-1002,2223
-3739,1442,-6148
-72,-1138,-7161
-2881,-685,6691
4447,-481,-5698
-1353,5074,5075
5679,4307,1680
-6308,3534,-447
5604,4110,1784
-32,1372,-6948
3953,5847,-873
344,4046,-6021
1214,-7152,800
-4764,3650,-4031
2408,-3640,-5767
919,4197,5789
1382,-7080,702
2461,-5975,-3411
4616,-1586,5423
1006,1738,-6970
4509,-989,5633
-300,3382,6400
1187,6851,-1831
-2497,2212,-6382
4798,5148,1989
2642,-437,-6776
-5326,-4661,-405
-2441,471,6927
-5982,2133,3578
3104,-5794,-3027
2149,7147,1058
768,-935,7155
-4895,-2786,-4643
-4242,2327,5425
671,-7225,-51
7020,-1622,-710
5584,4353,-655
-1691,-4984,-4861
-3201,3718,5104
3560,-1389,6293
-960,7245,-1188
-6544,2921,1017
3192,-5990,-2908
-4723,55,-5617
-6035,2623,-2984
-3865,6047,-1460
-264,6157,4110
5430,-1114,-4534
2873,4526,4861
-239,1233,7365
-1149,581,7233
5445,-1484,4585
-3185,3280,-5674
2057,97,-6908
3453,-3494,5286
842,793,7115
548,1092,7155
-2546,-701,-6896
-1068,765,-7251
-6618,2512,-1274
251,1164,-7133
11389,40235,-7494
232,7234,173
-4539,2015,5245
-2082,3393,-6226
2267,-6472,2299
3167,-2687,-6188
5696,-2062,-4074
1183,204,7124
-248,1779,7276
-994,-652,-6953
-1168,5352,-4903
-3998,4661,3950
-1510,3355,-6253
-5533,4999,1135
2487,-5246,-4436
-1509,-2932,6576
-2938,1848,6363
-6422,1234,-3408
-6882,-467,1546
-6198,2761,-2557
3368,-2052,-6088
-1706,-1073,-7039
4538,-2246,-5325
-3568,5799,-2624
2906,-2909,6005
3210,-6406,731
-720,-7212,489
543,1416,7073
4966,2153,4796
-372,-4930,5286
2767,6707,418
-408,1459,-7113
5443,-4416,-1961
7019,1680,115
4861,3537,-4085
4233,-5912,573
-2048,5079,-4420
6373,-306,3480
-3922,3082,-5268
-744,1271,7293
-2783,212,-6771
3567,-4517,-4588
-5237,3597,3459
5625,3976,-2269
-3055,-3147,5753
7247,-134,115
628,7174,873
-2421,4166,-5599
1798,-854,7010
-6299,979,-2883
-4993,5234,-383
-817,885,7278
5733,2716,3141
997,-3501,-6459
1310,-5984,-3868
-4052,5109,-3572
-130,1321,7149
-2023,6603,-2474
1717,-49,7135
-4903,3005,-4664
1279,221,7114
86,-3016,-6664
-4032,5691,-2176
2367,6868,1419
-7248,-467,-394
-668,2597,7001
-3064,-2889,-6017
310,-1214,-7129
-3539,3375,5516
-1605,-4032,6101
6799,600,-2360
2361,-1952,6872
5727,1621,-4389
4630,-1505,5612
2567,-373,6763
3786,-4432,-4474
-3428,4849,-4473
829,5834,4315
6511,1703,2530
277,1082,-7097
-2022,6966,183
-2739,2436,-6211
4879,5362,-500
-5056,-1180,-4362
-3715,273,-6136
4008,749,-6173
4836,-4917,-2277
-6863,2380,1392
-3186,3699,-5209
4796,-3269,4657
3269,-6508,-203
1647,-1797,-6975
4833,112,-5474
-6631,-2956,-854
949,3735,6395
1907,-3200,6129
3542,-6007,-2070
-7277,928,-64
-1043,6749,2503
-3005,1610,6143
4234,-3162,4802
-2449,-2446,6284
-1392,3695,-6235
1438,-21,7169
-2806,-1050,-6523
-1767,-3711,5989
1281,-367,7119
-6965,399,-1676
-5327,3885,3004
-1153,-7060,1658
-5613,2343,-3874
257,3376,6531
3703,-1414,6067
1730,-1145,-6974
-1324,2697,6619
4228,-1221,5791
2530,-2099,-6556
-4498,-5331,2852
-4063,5791,-628
-4732,-5434,-993
-3847,4651,-3962
5197,341,4656
-3067,-4094,-5073
-437,1062,7267
1135,6540,-2615
-5616,-4249,1164
-7024,1282,1778
1744,-1105,-6930
-950,-6971,-2081
3901,-724,6377
4761,-1725,5418
725,-5437,-4815
-7074,-1050,-442
952,-6699,-1113
-3970,1765,5998
-333,1842,6732
4744,-3800,4173
-761,1047,7119
-4323,-1077,-5715
123,-2611,-6763
1119,-2672,6739
-241,1478,7075
2186,-614,7007
-5372,1497,4270
2555,-342,6910
3822,-2043,-5822
5584,2136,-3346
4130,-5650,-1143
-176,-6947,1946
-1129,6509,3039
842,2215,-6836
-4528,-3249,-4424
-2298,2135,-6293
226,1334,-7035
-2116,-3692,-5900
-2255,5778,-3984
-1484,733,-7293
-976,4767,-5790
3765,-1207,-6691
3330,-3380,5629
1373,-823,7294
-789,-3460,6143
3750,5454,3062
6287,-1619,-3625
-352,-1096,-7274
-401,-6529,2938
-3907,-387,-6139
985,736,7135
1597,5687,4243
-3755,2600,-5709
321,-3592,-6877
-607,-917,6938
-7130,-1122,-222
-4487,-1239,5665
-60,1425,-7208
-4600,-4233,-4139
5953,426,4152
-830,-3816,6053
2892,819,6594
4875,-4515,-3037
-2881,-823,6680
-3970,-153,-6058
-6506,-2475,2730
3811,-1354,-6065
4661,-3303,-4454
-5161,-1789,-4902
1043,-559,7108
-6639,-3096,1491
503,-1095,7346
1954,-2549,-6500
4112,-158,-5920
1242,1333,7018
-724,1515,7050
-1145,-6469,-3141
-885,-6326,-3473
1369,217,7122
-1245,1790,7028
-230,7166,1402
340,1169,-7092
3504,-483,6403
-1116,5111,-5019
5669,-1584,4293
994,-7200,-164
-5691,-4204,1388
-4272,883,5594
-3636,2198,6017
-5042,-1582,5090
4409,-2956,-5173
-5284,4692,-3436
-5818,3801,-2219
-1804,-7017,699
-2949,-3729,-5663
2667,6465,1180
-761,-880,-7216
-1293,5465,-4589
-7297,68,-1262
-5868,2081,-2640
-724,892,-7189
-6376,-35,3465
1829,-2077,-6954
29,7141,1285
6906,-2212,1893
782,3423,-6354
-401,2635,7400
4604,1483,-5419
-970,706,7145
3654,-2906,-5115
6259,-855,-3528
3531,5867,-2401
-3390,-2111,-6064
6826,-1223,-2358
3420,-1738,6177
470,-1777,7147
-6941,-2748,324
-4223,-2555,5292
-3955,2326,-5587
1238,-6291,3444
3024,-223,-6534
-675,2826,6545
379,-1106,-6439
-5143,-3312,-3910
-654,1929,6897
-6172,946,3582
-6905,-918,2252
-5022,5227,343
2830,5332,-4014
-4542,4958,-2707
-1408,552,7103
3550,-1809,-6035
-1975,4141,-5669
-1756,-3197,-6493
-1882,6751,1072
1362,-6827,1880
5704,-620,-4247
5249,-5024,709
2061,-4111,-6641
1109,565,7014
-5492,-1910,-4407
6914,2197,-717
4278,-5038,-2998
5845,-2462,3895
-4356,-5267,2276
-1778,2461,-6704
-403,990,6622
-4902,-2837,-4502
-6615,3111,14
-172,1127,7163
3910,-3056,5864
-1155,-887,7023
-5460,-4202,-2309
-82,-6631,3020
1520,-189,-7129
5897,-1477,3993
515,1429,7097
-6247,2135,-2693
2095,-1206,-6861
1016,1991,6967
-2718,1793,6554
5811,-3263,3288
-2638,-2916,-6122
2768,2528,-6225
2059,-2466,6340
551,-1723,-7052
5983,3310,-2419
2017,6870,-968
2297,3519,-5914
-2639,-138,6864
-6767,-111,-2831
6616,-2876,252
-2169,-5866,3783
-4089,256,-5962
-699,1058,-7165
1537,-5732,4130
7148,1150,1238
1339,-2245,7043
1967,2287,6696
1906,-4360,5568
4696,-1384,-5407
4094,-4721,-3803
-2731,6461,-1767
2015,66,6971
7050,1685,-444
-2908,1094,-6575
-6498,-1966,-3469
2927,-790,6600
3677,266,-6221
2552,-814,6858
-5643,4039,2281
-2971,5456,-3535
5475,-4061,2294
-3824,3336,5214
-2552,2924,-6059
-3071,-3183,5713
6165,425,-3852
387,4228,-6130
-3163,-3857,-5232
2476,5779,3765
6237,2978,2400
6040,-556,-4033
373,-3592,-6282
7016,1231,-1687
-2332,5403,4205
-5179,-5060,-498
5741,-847,-4345
2207,6446,2663
2159,-719,6893
3854,-774,6173
-1305,2180,6766
302,-1474,-7095
-4972,-5328,343
-4573,2430,-5059
-4615,-940,-5554
2089,4274,-5489
6806,-697,2467
3871,-4674,-3879
6686,2573,-214
1954,2382,6628
2067,6054,-3107
-1143,-119,-7125
2337,1045,-6888
3800,-1925,-5889
-686,-907,-7150
-4872,-814,5371
2946,4012,-4667
5721,-2159,-2656
-2687,-6123,1797
-4155,-5309,400
-5425,-1243,-3904
522,-6187,3562
-5927,-3561,-1919
5311,3290,-3521
6983,1370,798
3055,41936,165
2704,-6431,-1736
2389,-6845,361
2435,-4598,-5005
2504,-1572,6634
-292,1133,7248
3457,-120,-6385
2915,-700,-6618
-6514,4075,-433
2912,6721,2343
4817,2094,-4480
2418,-5581,-4001
-4317,-2127,-5434
2022,-5972,-3649
4865,945,-5291
-6258,3658,-855
662,-1443,6942
-879,1691,-7015
5333,5043,-941
-4169,69,5549
3279,3182,5677
469,-954,-6845
4341,2543,5274
508,1215,7091
5891,-904,-3967
1270,2529,6604
583,3751,5817
1195,3197,6387
5262,1732,-4647
4645,-3333,-4459
17097,20100,-53527
2167,4728,-4823
-99,6502,3310
-2615,-196,6732
-1535,6706,1923
-407,2668,-6985
6180,-600,-3625
3831,3669,-5092
-5078,10,5164
-3930,5147,3235
-7436,-458,-287
-4553,-3772,4240
-867,-794,-7134
-6373,-3044,-1389
-4412,-5453,-2170
-2700,-2588,-6220
1502,-492,-7080
-4015,4549,-4073
4487,-1649,-5449
4388,2887,-6408
-1084,4122,5973
6141,-3674,-1424
5681,4175,-1481
1775,103,7031
4555,1642,-5342
897,1912,-6556
1667,2228,6770
-2840,-2405,6198
6327,-2249,-2843
-3587,-3152,-5238
-539,-2688,-6761
4608,62,-5346
6322,-3198,1412
-5495,2081,-4066
-5267,574,4932
6763,-2595,900
663,2899,6837
1571,348,-7005
897,-1049,-7122
5686,-3570,-2672
1635,6991,-1978
-1769,-1671,-6932
879,2022,-6971
-5967,-802,4105
-5637,3956,-2493
-6398,-3459,760
698,941,7140
5396,-2608,4235
6917,-1319,1754
-1525,635,7029
6888,-1542,-461
-3884,-4018,-4630
1280,-1081,7615
2982,-3727,5541
-810,-6873,2294
-5355,-2849,-3919
-5865,281,-4290
-2734,4818,4966
1779,-2975,6355
2146,-3572,-5954
4872,2279,4928
-3291,2179,-6067
-4456,-1564,-5573
-822,-1794,6973
